long,lat,telefono,objeto,calle_nombre,calle_altura,calle_cruce,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.4814750490348,-34.6116706873096,,FARMACIA,AV NAZCA,1982.0,AV NAZCA,Villa Santa Rita,Comuna 11,1416,C1416ASV
-58.3751661536243,-34.6073391682492,,FARMACIA,FLORIDA,52.0,FLORIDA,San Nicolas,Comuna 1,1005,C1005AAB
-58.4355328260616,-34.5659188987528,45114681,FARMACIA,MAURE,1615.0,MAURE,Palermo,Comuna 14,1426,C1426CUC
-58.3736072652016,-34.6033925155239,,FARMACIA,AV CORRIENTES,480.0,AV CORRIENTES,San Nicolas,Comuna 1,1043,C1043AAR
-58.3796283061979,-34.6050258458244,,FARMACIA,DIAGONAL ROQUE SAENZ PEÑA,910.0,DIAGONAL ROQUE SAENZ PEÑA,San Nicolas,Comuna 1,1035,C1035AAR
-58.4527286093189,-34.5511444913032,,FARMACIA,AV LIBERTADOR,6636.0,AV LIBERTADOR,Belgrano,Comuna 13,1428,C1428ARW
-58.3765270809801,-34.5986071920283,,FARMACIA,AV CORDOBA,685.0,AV CORDOBA,Retiro,Comuna 1,1054,C1054AAF
-58.3750831174933,-34.6088425507185,,FARMACIA,PERU,75.0,PERU,Monserrat,Comuna 1,1067,C1067AAA
-58.3842021216092,-34.6040377602297,,FARMACIA,AV CORRIENTES,1236.0,AV CORRIENTES,San Nicolas,Comuna 1,1043,C1043AAZ
-58.444274825605,-34.5945229759416,,FARMACIA,AV CORRIENTES,5801.0,AV CORRIENTES,Villa Crespo,Comuna 15,1414,C1414AJL
-58.4488409321859,-34.5681948154938,,FARMACIA,AV CABILDO,1274.0,AV CABILDO,Colegiales,Comuna 13,1426,C1426AAZ
-58.4482704616498,-34.5816985780007,,FARMACIA,AV ALVAREZ THOMAS,284.0,AV ALVAREZ THOMAS,Chacarita,Comuna 15,1427,C1427CCP
-58.483177486149,-34.6339454408875,,FARMACIA,AV RIVADAVIA,8503.0,AV RIVADAVIA,Velez Sarsfield,Comuna 10,1407,C1407DYH
-58.4500978519723,-34.5787115075176,,FARMACIA,AV FEDERICO LACROZE,3289.0,AV FEDERICO LACROZE,Colegiales,Comuna 13,1426,C1426CQF
-58.4360463417029,-34.6348740086496,,FARMACIA,AV ASAMBLEA,826.0,AV ASAMBLEA,Parque Chacabuco,Comuna 7,1424,C1424COW
-58.4025158073989,-34.6236376769931,,FARMACIA,AV SAN JUAN,2701.0,AV SAN JUAN,San Cristobal,Comuna 3,1232,C1232AAJ
-58.4142416615962,-34.5977310760405,,FARMACIA,AV CORDOBA,3381.0,AV CORDOBA,Recoleta,Comuna 2,1187,C1187AAH
-58.4459868200917,-34.6073096955312,,FARMACIA,AV GAONA,1101.0,AV GAONA,Villa Crespo,Comuna 15,1405,C1405DKA
-58.4225523840979,-34.5975384404969,,FARMACIA,AV CORDOBA,3949.0,AV CORDOBA,Palermo,Comuna 14,1188,C1188AAF
-58.5245436802999,-34.6138471556383,,FARMACIA,AV BEIRO FRANCISCO,5280.0,AV BEIRO FRANCISCO,Villa Devoto,Comuna 11,1419,C1419IAO
-58.5167180400686,-34.6613521432621,,FARMACIA,AV JUAN B. ALBERDI,7399.0,AV JUAN B. ALBERDI,Mataderos,Comuna 9,1440,C1440ABL
-58.428615619516,-34.6190530474769,,FARMACIA,AV LA PLATA,365.0,AV LA PLATA,Caballito,Comuna 6,1235,C1235ABA
-58.4553935457995,-34.5680296145268,,FARMACIA,MOLDES,1599.0,MOLDES,Colegiales,Comuna 13,1426,C1426ALS
-58.4378497708929,-34.625925578752,,FARMACIA,AV PEDRO GOYENA,701.0,AV PEDRO GOYENA,Caballito,Comuna 6,1424,C1424BSH
-58.4697198182533,-34.5789723064977,,FARMACIA,AV CHORROARIN,1482.0,AV CHORROARIN,Villa Ortuzar,Comuna 15,1427,C1427CXY
-58.5029682426189,-34.6006299142003,,FARMACIA,AV BEIRO FRANCISCO,3562.0,AV BEIRO FRANCISCO,Villa Del Parque,Comuna 11,1419,C1419HYW
-58.3938247024523,-34.5994792722419,,FARMACIA,AV CORDOBA,1861.0,AV CORDOBA,Recoleta,Comuna 2,1120,C1120AAA
-58.4106156641723,-34.6042133371481,,FARMACIA,AV CORRIENTES,3220.0,AV CORRIENTES,Balvanera,Comuna 3,1193,C1193AAR
-58.4664178242573,-34.5515110397836,,FARMACIA,AV CABILDO,3424.0,AV CABILDO,Nuñez,Comuna 13,1429,C1429AAS
-58.4032871994193,-34.6190065751936,,FARMACIA,AV INDEPENDENCIA,2700.0,AV INDEPENDENCIA,San Cristobal,Comuna 3,1225,C1225AAV
-58.4629791032826,-34.5546857485896,,FARMACIA,AV CABILDO,2967.0,AV CABILDO,Nuñez,Comuna 13,1429,C1429AAA
-58.4872066911541,-34.6353168449471,,FARMACIA,AV RIVADAVIA,8784.0,AV RIVADAVIA,Velez Sarsfield,Comuna 10,1407,C1407DYW
-58.4732730192112,-34.5418759855497,,FARMACIA,AV CABILDO,4633.0,AV CABILDO,Nuñez,Comuna 13,1429,C1429ABE
-58.4300689244769,-34.594080900055,,FARMACIA,AV CORDOBA,4601.0,AV CORDOBA,Palermo,Comuna 14,1414,C1414BAE
-58.5122247355495,-34.6063382329969,,FARMACIA,AV BEIRO FRANCISCO,4366.0,AV BEIRO FRANCISCO,Villa Devoto,Comuna 11,1419,C1419HZS
-58.4698016409122,-34.5465249993056,,FARMACIA,AV CABILDO,4001.0,AV CABILDO,Nuñez,Comuna 13,1429,C1429AAL
-58.4586971473726,-34.572266401011,,FARMACIA,AV ELCANO,3102.0,AV ELCANO,Colegiales,Comuna 13,1426,C1426EJP
-58.3917794746405,-34.6086723997424,,FARMACIA,AV CALLAO,27.0,AV CALLAO,San Nicolas,Comuna 1,1022,C1022AAA
-58.4228038925875,-34.6431837955477,,FARMACIA,AV LA PLATA,2401.0,AV LA PLATA,Nueva Pompeya,Comuna 4,1437,C1437DHC
-58.4309804588021,-34.6019919774707,,FARMACIA,AV CORRIENTES,4647.0,AV CORRIENTES,Almagro,Comuna 5,1195,C1195AAF
-58.4833317028491,-34.5759969112223,,FARMACIA,AV TRIUNVIRATO,4451.0,AV TRIUNVIRATO,Villa Urquiza,Comuna 12,1431,C1431FBH
-58.4036229611338,-34.5987028439482,,FARMACIA,AV CORDOBA,2600.0,AV CORDOBA,Balvanera,Comuna 3,1120,C1120AAU
-58.4484825467404,-34.5560971915707,,FARMACIA,AV LIBERTADOR,6068.0,AV LIBERTADOR,Belgrano,Comuna 13,1428,C1428ARQ
-58.4745918122882,-34.5812519599115,,FARMACIA,AV TRIUNVIRATO,3752.0,AV TRIUNVIRATO,Parque Chas,Comuna 15,1431,C1431FBN
-58.4525556858585,-34.5594008487738,,FARMACIA,JURAMENTO,1941.0,JURAMENTO,Belgrano,Comuna 13,1428,C1428DNE
-58.385906064808,-34.5965610800121,,FARMACIA,TALCAHUANO,1036.0,TALCAHUANO,Retiro,Comuna 1,1013,C1013AAV
-58.3749180489127,-34.6128468621148,,FARMACIA,AV BELGRANO,602.0,AV BELGRANO,Monserrat,Comuna 1,1092,C1092AAT
-58.4569320370549,-34.5614477221814,,FARMACIA,AV CABILDO,2151.0,AV CABILDO,Belgrano,Comuna 13,1428,C1428AAD
-58.3786423292269,-34.5952896566621,,FARMACIA,AV SANTA FE,802.0,AV SANTA FE,Retiro,Comuna 1,1059,C1059ABP
-58.4453569895014,-34.6174387613526,,FARMACIA,F GARCIA LORCA,399.0,F GARCIA LORCA,Caballito,Comuna 6,1405,C1405AHC
-58.3627794479696,-34.6115004497474,,FARMACIA,JUANA MANSO,1189.0,JUANA MANSO,Puerto Madero,Comuna 1,1107,C1107CBW
-58.4550881540476,-34.6055582571114,,FARMACIA,AV SAN MARTIN,1854.0,AV SAN MARTIN,Caballito,Comuna 6,1416,C1416CRT
-58.4672415888803,-34.6356284156248,,FARMACIA,AV DIRECTORIO,2900.0,AV DIRECTORIO,Flores,Comuna 7,1406,C1406HAR
-58.4976482601661,-34.5836946358652,,FARMACIA,AV GRAL. MOSCONI,2502.0,AV GRAL. MOSCONI,Villa Pueyrredon,Comuna 12,1419,C1419EQR
-58.4954480862423,-34.6008249954451,,FARMACIA,CUENCA,3149.0,CUENCA,Villa Del Parque,Comuna 11,1417,C1417ABA
-58.4628302226545,-34.5626804325139,,FARMACIA,AV CRAMER,2301.0,AV CRAMER,Belgrano,Comuna 13,1428,C1428CTK
-58.416360238305,-34.6248787135972,,FARMACIA,AV BOEDO,953.0,AV BOEDO,Boedo,Comuna 5,1218,C1218AAF
-58.3637914583063,-34.6028991050674,,FARMACIA,JUANA MANSO,475.0,JUANA MANSO,Puerto Madero,Comuna 1,1107,C1107CBI
-58.4604847373243,-34.6144831152348,,FARMACIA,AV GAONA,2400.0,AV GAONA,Flores,Comuna 7,1416,C1416DRY
-58.374413881642,-34.6385182522485,,FARMACIA,MONTES DE OCA,894.0,MONTES DE OCA,Barracas,Comuna 4,1270,C1270AAV
-58.3801852765093,-34.5939442182027,43931145,FARMACIA,ARENALES,917.0,ARENALES,Retiro,Comuna 1,1061,C1061AAE
-58.4526891507382,-34.6280168130259,,FARMACIA,AV JUAN B. ALBERDI,1700.0,AV JUAN B. ALBERDI,Caballito,Comuna 6,1406,C1406GRS
-58.4564234208146,-34.6410592084166,46310728 46340424,FARMACIA,AV EVA PERON,2590.0,AV EVA PERON,Flores,Comuna 7,1406,C1406HNN
-58.4363581509337,-34.5924201083384,48991111,FARMACIA,SERRANO,1044.0,SERRANO,Villa Crespo,Comuna 15,1414,C1414DEV
-58.4087156335716,-34.5961991333228,49636966 49614500,FARMACIA,PARAGUAY,2902.0,PARAGUAY,Recoleta,Comuna 2,1425,C1425BRJ
-58.4239660378146,-34.6034343283915,48622968/20,FARMACIA,GASCON,667.0,GASCON,Almagro,Comuna 5,1181,C1181ACK
-58.4067742733313,-34.5952431147469,48217829/6560,FARMACIA,MANSILLA,2801.0,MANSILLA,Recoleta,Comuna 2,1425,C1425BPG
-58.4113241630864,-34.5879481520442,48212014,FARMACIA,BULNES,2001.0,BULNES,Palermo,Comuna 14,1425,C1425DKI
-58.4664739307055,-34.646722009589,46374784,FARMACIA,MARIANO ACOSTA,1449.0,MARIANO ACOSTA,Parque Avellaneda,Comuna 9,1407,C1407KCC
-58.4385408782501,-34.5984401285355,48575505,FARMACIA,MALABIA,487.0,MALABIA,Villa Crespo,Comuna 15,1414,C1414DLI
-58.4455227204403,-34.5690573603221,47856161,FARMACIA,TEODORO GARCIA,2377.0,TEODORO GARCIA,Palermo,Comuna 14,1426,C1426DMO
-58.4601586967241,-34.5750949083545,45511953,FARMACIA,VIRREY AVILES,3371.0,VIRREY AVILES,Colegiales,Comuna 13,1426,C1426EEI
-58.4604715259176,-34.5580056101252,47845851,FARMACIA,AV CABILDO,2540.0,AV CABILDO,Belgrano,Comuna 13,1428,C1428AAU
-58.4463345977191,-34.5931429119257,48567330,FARMACIA,AV CORRIENTES,6042.0,AV CORRIENTES,Villa Crespo,Comuna 15,1414,C1414AKN
-58.4811713525062,-34.6290618403833,46744303,FARMACIA,AV AVELLANEDA,3724.0,AV AVELLANEDA,Floresta,Comuna 10,1407,C1407EJR
-58.4306883366975,-34.6159444203213,49011031,FARMACIA,AV RIVADAVIA,4634.0,AV RIVADAVIA,Caballito,Comuna 6,1424,C1424CEO
-58.4069560101857,-34.5829940747071,48029669,FARMACIA,AV LAS HERAS,3299.0,AV LAS HERAS,Palermo,Comuna 14,1425,C1425ASJ
-58.4499270008415,-34.5578161104965,47841781,FARMACIA,JURAMENTO,1687.0,JURAMENTO,Belgrano,Comuna 13,1428,C1428DMU
-58.4231501308635,-34.5761244806357,47712366,FARMACIA,GODOY CRUZ,2958.0,GODOY CRUZ,Palermo,Comuna 14,1425,C1425FQP
-58.4117324297475,-34.597833241991,49614917 49625949,FARMACIA,AV CORDOBA,3199.0,AV CORDOBA,Recoleta,Comuna 2,1187,C1187AAF
-58.4471877939086,-34.5827582351691,45550082,FARMACIA,SANTOS DUMONT,3448.0,SANTOS DUMONT,Chacarita,Comuna 15,1427,C1427EIB
-58.4639141527676,-34.5707283915042,45523271,FARMACIA,LA PAMPA,3400.0,LA PAMPA,Belgrano,Comuna 13,1430,C1430BXB
-58.4632183789443,-34.6261301358728,46128524,FARMACIA,BACACAY,2357.0,BACACAY,Flores,Comuna 7,1406,C1406GDO
-58.4700663577657,-34.6292373565997,48623810,FARMACIA,YERBAL,2899.0,YERBAL,Flores,Comuna 7,1406,C1406GKK
-58.4361803432824,-34.6192847793274,49015016,FARMACIA,AV JOSE MARIA MORENO,99.0,AV JOSE MARIA MORENO,Caballito,Comuna 6,1424,C1424AAA
-58.4620111996229,-34.628845766749,46136766,FARMACIA,AV RIVADAVIA,6854.0,AV RIVADAVIA,Flores,Comuna 7,1406,C1406GLY
-58.4367322899066,-34.6186459464494,49010970,FARMACIA,AV RIVADAVIA,5014.0,AV RIVADAVIA,Caballito,Comuna 6,1424,C1424CES
-58.3855198157325,-34.5954998790156,48169514,FARMACIA,AV SANTA FE,1295.0,AV SANTA FE,Retiro,Comuna 1,1059,C1059ABG
-58.465143386561,-34.538959515426,47013401,FARMACIA,AV DEL LIBERTADOR,8324.0,AV DEL LIBERTADOR,Nuñez,Comuna 13,1429,C1429BNQ
-58.3747054019921,-34.5996569868549,55555139/5137,FARMACIA,VIAMONTE,575.0,VIAMONTE,San Nicolas,Comuna 1,1053,C1053ABK
-58.386009669174,-34.5947220997242,48112883 48129078,FARMACIA,ARENALES,1302.0,ARENALES,Retiro,Comuna 1,1061,C1061AAN
-58.3990593739773,-34.5950976354525,48211164,FARMACIA,AV SANTA FE,2249.0,AV SANTA FE,Recoleta,Comuna 2,1123,C1123AAE
-58.3923068223716,-34.6069894486155,43729339 43728885,FARMACIA,AV CALLAO,200.0,AV CALLAO,Balvanera,Comuna 3,1022,C1022AAO
-58.3905925853496,-34.5908143168873,48111999 48159824,FARMACIA,AV CALLAO,1621.0,AV CALLAO,Recoleta,Comuna 2,1024,C1024AAC
-58.4451986680851,-34.5700140511822,47720321 47787475,FARMACIA,AV CABILDO,810.0,AV CABILDO,Colegiales,Comuna 13,1426,C1426AAV
-58.4611818664142,-34.6282201625234,46329006,FARMACIA,AV RIVADAVIA,6799.0,AV RIVADAVIA,Flores,Comuna 7,1406,C1406GLK
-58.4672061497911,-34.6298917870105,46115817 46138250/20,FARMACIA,AV RIVADAVIA,7209.0,AV RIVADAVIA,Flores,Comuna 7,1406,C1406GMC
-58.4642776379779,-34.5403971724373,47013401 470140652/0,FARMACIA,AV DEL LIBERTADOR,8140.0,AV DEL LIBERTADOR,Nuñez,Comuna 13,1429,C1429BNO
-58.4017257590373,-34.5925651466849,48211116 48240303,FARMACIA,AV PUEYRREDON,1598.0,AV PUEYRREDON,Recoleta,Comuna 2,1118,C1118AAS
-58.4595194537916,-34.5451956124796,47021588 47026017/20,FARMACIA,AV DEL LIBERTADOR,7446.0,AV DEL LIBERTADOR,Nuñez,Comuna 13,1429,C1429BMU
-58.4076512780607,-34.5914392455794,48211856 48210773,FARMACIA,AV SANTA FE,2936.0,AV SANTA FE,Recoleta,Comuna 2,1425,C1425BGR
-58.395166417272,-34.6043287462495,49517046,FARMACIA,AV CORRIENTES,1999.0,AV CORRIENTES,Balvanera,Comuna 3,1045,C1045AAB
-58.4599014988768,-34.5579974637121,47843599,FARMACIA,AV CABILDO,2517.0,AV CABILDO,Belgrano,Comuna 13,1428,C1428AAH
-58.4511249365649,-34.5585741594136,45111421,FARMACIA,JURAMENTO,1799.0,JURAMENTO,Belgrano,Comuna 13,1428,C1428DNA
-58.3845155890442,-34.6224956424631,43059701,FARMACIA,AV SAN JUAN,1302.0,AV SAN JUAN,Constitucion,Comuna 1,1148,C1148AAO
-58.4552818727515,-34.5866663569398,45545600,FARMACIA,AV FEDERICO LACROZE,4181.0,AV FEDERICO LACROZE,Chacarita,Comuna 15,1427,C1427EDG
-58.5223816636976,-34.6065758292468,45049430,FARMACIA,NUEVA YORK,4897.0,NUEVA YORK,Villa Devoto,Comuna 11,1419,C1419HEI
-58.3829016864886,-34.6035999642303,43848687 43829501,FARMACIA,AV CORRIENTES,1145.0,AV CORRIENTES,San Nicolas,Comuna 1,1043,C1043AAL
-58.3765366501599,-34.6095422191076,52353223,FARMACIA,CHACABUCO,119.0,CHACABUCO,Monserrat,Comuna 1,1069,C1069AAC
-58.3894654362685,-34.6102902899995,43828417,FARMACIA,HIPOLITO YRIGOYEN,1632.0,HIPOLITO YRIGOYEN,Monserrat,Comuna 1,1089,C1089AAF
-58.4874766751016,-34.6349861322019,46741935 46725979,FARMACIA,AV RIVADAVIA,8777.0,AV RIVADAVIA,Velez Sarsfield,Comuna 10,1407,C1407DYJ
-58.4829735203468,-34.6097951302633,45860928,FARMACIA,AV NAZCA,2168.0,AV NAZCA,Villa Santa Rita,Comuna 11,1416,C1416ASX
-58.4873517241803,-34.6370371571667,46725860,FARMACIA,AV OLIVERA,139.0,AV OLIVERA,Velez Sarsfield,Comuna 10,1407,C1407INB
-58.4744582595685,-34.6204415262496,46375150 46110233,FARMACIA,AV GAONA,3501.0,AV GAONA,Villa Santa Rita,Comuna 11,1416,C1416DSK
-58.452565552288,-34.5657171481324,27835210,FARMACIA,AV CABILDO,1631.0,AV CABILDO,Belgrano,Comuna 13,1426,C1426ABD
-58.4633393171772,-34.5672366674186,45473500,FARMACIA,ECHEVERRIA,3187.0,ECHEVERRIA,Belgrano,Comuna 13,1428,C1428DSE
-58.4946040478298,-34.6020275760201,45052242/2252,FARMACIA,CUENCA,3005.0,CUENCA,Villa Del Parque,Comuna 11,1417,C1417AAQ
-58.3841829661315,-34.5989971338995,,FARMACIA,LIBERTAD,804.0,LIBERTAD,Retiro,Comuna 1,1012,C1012AAR
-58.4067003529482,-34.5846004593277,48050988/0522,FARMACIA,AV CORONEL DIAZ,2427.0,AV CORONEL DIAZ,Recoleta,Comuna 2,1425,C1425DQK
-58.3719796369521,-34.6208661251309,43618894,FARMACIA,HUMBERTO PRIMO,434.0,HUMBERTO PRIMO,San Telmo,Comuna 1,1103,C1103ACJ
-58.4047483105297,-34.6371113222382,49122893,FARMACIA,AV CASEROS,2980.0,AV CASEROS,Parque Patricios,Comuna 4,1264,C1264AAW
-58.4046712677863,-34.6308689999373,49411078,FARMACIA,DEAN FUNES,1744.0,DEAN FUNES,Parque Patricios,Comuna 4,1244,C1244AAL
-58.5009494979664,-34.5753117271806,45720988,FARMACIA,AV DE LOS CONSTITUYENTES,5502.0,AV DE LOS CONSTITUYENTES,Villa Pueyrredon,Comuna 12,1431,C1431EZT
-58.4887453109116,-34.5783576169024,45241300,FARMACIA,AV OLAZABAL,5362.0,AV OLAZABAL,Villa Urquiza,Comuna 12,1431,C1431CGW
-58.4127314266733,-34.5967457789691,49636961,FARMACIA,JOSE CABRERA,3291.0,JOSE CABRERA,Recoleta,Comuna 2,1186,C1186AAI
-58.3829078978331,-34.5962801615059,48164104,FARMACIA,CERRITO,1044.0,CERRITO,Retiro,Comuna 1,1010,C1010AAV
-58.370582776806,-34.6035410214166,43118000,FARMACIA,AV LEANDRO N. ALEM,348.0,AV LEANDRO N. ALEM,San Nicolas,Comuna 1,1003,C1003AAQ
-58.4439723210618,-34.5953395730263,48548811,FARMACIA,AV CORRIENTES,5736.0,AV CORRIENTES,Villa Crespo,Comuna 15,1414,C1414AJX
-58.4635311712816,-34.5561902276119,47888370,FARMACIA,AV CONGRESO,2520.0,AV CONGRESO,Belgrano,Comuna 13,1428,C1428BVN
-58.3991403287234,-34.6122106001848,49543517,FARMACIA,PICHINCHA,211.0,PICHINCHA,Balvanera,Comuna 3,1082,C1082ACE
-58.4695745305294,-34.5735412580977,45557454,FARMACIA,LA PAMPA,3915.0,LA PAMPA,Villa Urquiza,Comuna 12,1430,C1430BXM
-58.402588273945,-34.5988619282951,49635533,FARMACIA,AV CORDOBA,2501.0,AV CORDOBA,Recoleta,Comuna 2,1120,C1120AAH
-58.5029011246981,-34.6001346223137,45027955,FARMACIA,AV BEIRO FRANCISCO,3551.0,AV BEIRO FRANCISCO,Villa Devoto,Comuna 11,1419,C1419HYJ
-58.4009950771172,-34.6305184994193,,FARMACIA,AV JUJUY,1731.0,AV JUJUY,Parque Patricios,Comuna 4,1247,C1247ABF
-58.5030534509349,-34.6518758417769,46356166 46432195 46425949,FARMACIA,AV JUAN B. ALBERDI,5889.0,AV JUAN B. ALBERDI,Mataderos,Comuna 9,1440,C1440AAJ
-58.4152882402962,-34.652185924816,49112801,FARMACIA,TRAFUL,3870.0,TRAFUL,Nueva Pompeya,Comuna 4,1437,C1437HML
-58.4680929844432,-34.5565695278083,45445265,FARMACIA,AV CRAMER,3015.0,AV CRAMER,Nuñez,Comuna 13,1429,C1429AJC
-58.4879232424721,-34.6632547403504,46820519,FARMACIA,AV EVA PERON,5862.0,AV EVA PERON,Villa Lugano,Comuna 8,1439,C1439BSW
-58.3807717991121,-34.6033840004483,43222888,FARMACIA,CARLOS PELLEGRINI,423.0,CARLOS PELLEGRINI,San Nicolas,Comuna 1,1009,C1009ABI
-58.3808829368671,-34.601631269111,,FARMACIA,CARLOS PELLEGRINI,559.0,CARLOS PELLEGRINI,San Nicolas,Comuna 1,1009,C1009ABK
-58.379945104301,-34.6014145302607,54114328/6544,FARMACIA,TUCUMAN,918.0,TUCUMAN,San Nicolas,Comuna 1,1049,C1049AAT
-58.3758364031627,-34.6024360664165,54114393/7200,FARMACIA,LAVALLE,646.0,LAVALLE,San Nicolas,Comuna 1,1047,C1047AAN
-58.37961341667,-34.6034029821733,43221001,FARMACIA,AV CORRIENTES,901.0,AV CORRIENTES,San Nicolas,Comuna 1,1043,C1043AAJ
-58.3845922501203,-34.6100124613579,43829501,FARMACIA,HIPOLITO YRIGOYEN,1280.0,HIPOLITO YRIGOYEN,Monserrat,Comuna 1,1086,C1086AAV
-58.378064752963,-34.6013486251051,43223700,FARMACIA,ESMERALDA,599.0,ESMERALDA,San Nicolas,Comuna 1,1007,C1007ABC
-58.5088900463131,-34.5699458435785,45734919,FARMACIA,AV GRAL PAZ,4998.0,AV GRAL PAZ,Villa Urquiza,Comuna 12,1431,C1431BPO
-58.3876077674162,-34.606772257159,43749099 43714216,FARMACIA,PARANA,185.0,PARANA,San Nicolas,Comuna 1,1017,C1017AAC
-58.3976928103665,-34.59395981971,47119518,FARMACIA,PTE. JOSÉ EVARISTO URIBURU,1223.0,PTE. JOSÉ EVARISTO URIBURU,Recoleta,Comuna 2,1114,C1114AAI
-58.3971710411547,-34.5930720133671,48231400,FARMACIA,JUNCAL,2116.0,JUNCAL,Recoleta,Comuna 2,1125,C1125ABB
-58.3768772927483,-34.6009924975363,43936425,FARMACIA,TUCUMAN,701.0,TUCUMAN,San Nicolas,Comuna 1,1049,C1049AAO
-58.4164776557331,-34.6240191780842,49313268 49300018 49300019,FARMACIA,CARLOS CALVO,3601.0,CARLOS CALVO,Boedo,Comuna 5,1230,C1230ABK
-58.4480870006834,-34.5680708235821,47870207,FARMACIA,AV CABILDO,1201.0,AV CABILDO,Palermo,Comuna 14,1426,C1426AAM
-58.5251903420547,-34.6400188697631,46411399,FARMACIA,CARHUE,99.0,CARHUE,Liniers,Comuna 9,1408,C1408GBA
-58.480408379226,-34.6336872914665,46722150,FARMACIA,AV RIVADAVIA,8302.0,AV RIVADAVIA,Floresta,Comuna 10,1407,C1407DYS
-58.4392932594758,-34.6158323208916,49014446,FARMACIA,NEUQUEN,601.0,NEUQUEN,Caballito,Comuna 6,1405,C1405CKC
-58.4757134874646,-34.6211147077297,45863912,FARMACIA,AV GAONA,3601.0,AV GAONA,Villa Santa Rita,Comuna 11,1416,C1416DSL
-58.369731466634,-34.6384563831253,43011662 4301345020,FARMACIA,AV REGIMIENTO DE PATRICIOS,935.0,AV REGIMIENTO DE PATRICIOS,Barracas,Comuna 4,1265,C1265AEC
-58.4278521616313,-34.6180596159356,49830271,FARMACIA,VENEZUELA,4455.0,VENEZUELA,Almagro,Comuna 5,1211,C1211ABI
-58.4345378417571,-34.5712242839022,47745010,FARMACIA,AV LUIS MARIA CAMPOS,581.0,AV LUIS MARIA CAMPOS,Palermo,Comuna 14,1426,C1426BOD
-58.4234278848903,-34.5901259488608,48312227 48323956,FARMACIA,AV RAUL SCALABRINI ORTIZ,1751.0,AV RAUL SCALABRINI ORTIZ,Palermo,Comuna 14,1414,C1414DOE
-58.4017070881283,-34.6082921640864,49530010,FARMACIA,LARREA,127.0,LARREA,Balvanera,Comuna 3,1030,C1030AAC
-58.4663994911664,-34.6457582485923,46133700 46190204 46190203,FARMACIA,AV EVA PERON,3642.0,AV EVA PERON,Parque Avellaneda,Comuna 9,1407,C1407HUN
-58.4544818709873,-34.6317026193173,46329113,FARMACIA,AV DIRECTORIO,1902.0,AV DIRECTORIO,Flores,Comuna 7,1406,C1406GZV
-58.4274452156181,-34.6248706067349,49225347,FARMACIA,AV LA PLATA,793.0,AV LA PLATA,Caballito,Comuna 6,1235,C1235ABE
-58.4784773521234,-34.6578444935925,46356666,FARMACIA,AV EVA PERON,4894.0,AV EVA PERON,Parque Avellaneda,Comuna 9,1407,C1407HUZ
-58.3838505941145,-34.5984978068729,48163040,FARMACIA,LIBERTAD,861.0,LIBERTAD,Retiro,Comuna 1,1012,C1012AAQ
-58.5279617670928,-34.6418776952142,46414612,FARMACIA,IBARROLA,7232.0,IBARROLA,Liniers,Comuna 9,1408,C1408DXT
-58.3665923514549,-34.6063059162718,43450001,FARMACIA,ALICIA MOREAU DE JUSTO,746.0,ALICIA MOREAU DE JUSTO,Puerto Madero,Comuna 1,1107,C1107AAP
-58.4577968723731,-34.6044811995538,45848010,FARMACIA,AV SAN MARTIN,2165.0,AV SAN MARTIN,Villa Crespo,Comuna 15,1416,C1416CRJ
-58.3833686680777,-34.627776607908,43044690,FARMACIA,BRASIL,1223.0,BRASIL,Constitucion,Comuna 1,1154,C1154AAU
-58.4063541120524,-34.6076345109001,48665800,FARMACIA,AV PUEYRREDON,202.0,AV PUEYRREDON,Balvanera,Comuna 3,1032,C1032ABP
-58.3870214901525,-34.5991260776751,48145544,FARMACIA,AV CORDOBA,1401.0,AV CORDOBA,Recoleta,Comuna 2,1055,C1055AAE
-58.4018880514658,-34.6100633958183,49541500,FARMACIA,AV RIVADAVIA,2502.0,AV RIVADAVIA,Balvanera,Comuna 3,1034,C1034ACR
-58.3849688896247,-34.6094735642929,43835544,FARMACIA,AV DE MAYO,1302.0,AV DE MAYO,Monserrat,Comuna 1,1085,C1085ABQ
-58.5254545423105,-34.6136075761251,46399400,FARMACIA,AV LOPE DE VEGA,3185.0,AV LOPE DE VEGA,Villa Devoto,Comuna 11,1419,C1419CHA
-58.4318060032933,-34.6018882691677,48624679 48660611,FARMACIA,AV ESTADO DE ISRAEL,4790.0,AV ESTADO DE ISRAEL,Almagro,Comuna 5,1185,C1185AAT
-58.3914661361162,-34.6174109794212,43835988,FARMACIA,AV ENTRE RIOS,742.0,AV ENTRE RIOS,Monserrat,Comuna 1,1080,C1080ABO
-58.3823792173994,-34.6044958351567,43839700,FARMACIA,CERRITO,342.0,CERRITO,San Nicolas,Comuna 1,1010,C1010AAH
-58.4850921188247,-34.5738379678475,45220082,FARMACIA,MONROE,4990.0,MONROE,Villa Urquiza,Comuna 12,1431,C1431CAN
-58.4743452968246,-34.5411616642485,47029254,FARMACIA,AV CABILDO,4750.0,AV CABILDO,Saavedra,Comuna 12,1429,C1429ABS
-58.4414348748935,-34.6203024886128,49041100,FARMACIA,AV RIVADAVIA,5396.0,AV RIVADAVIA,Caballito,Comuna 6,1424,C1424CEV
